productCode	productName	productSale	categoryID	productStatus	productPrice	productOldPrice	productSize	productDescription	productImagesDetail	productImages	productInfo
MBL239	Sweater 24 Black            	[30% off]	C04	OUTLET SALE	315,000đ	450,000đ	M, L	 'Sweater 24'; 'Dòng sản phẩm Sweater mới với thiết kế đón chào 1 năm mới 2024 sắp đến.'	https://monatabluelight.com/images/products/2023/12/21/original/swt-24-den-trước_1703174949.jpg,https://monatabluelight.com/images/products/2023/12/21/large/swt-24-den-trước_1703174949.jpg,https://monatabluelight.com/images/products/2023/12/21/small/swt-24-den-trước_1703174949.jpg,https://monatabluelight.com/images/products/2023/12/21/small/swt 24 đen trước.jpg,https://monatabluelight.com/images/products/2023/12/21/small/swt 24 đen sau.jpg,	https://monatabluelight.com/images/products/2023/12/21/large/swt-24-den-trước_1703174949.jpg,https://monatabluelight.com/images/products/2023/12/21/large/swt-24-den-sau_1703174950.jpg	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL238	Sweater 24 Cream            	[30% off]	C04	OUTLET SALE	315,000đ	450,000đ	M, L	 'Sweater 24'; ''; 'Dòng sản phẩm Sweater mới với thiết kế đón chào 1 năm mới 2024 sắp đến.'; ''	https://monatabluelight.com/images/products/2023/12/21/original/swt-24-kem-trước_1703174721.jpg,https://monatabluelight.com/images/products/2023/12/21/large/swt-24-kem-trước_1703174721.jpg,https://monatabluelight.com/images/products/2023/12/21/small/swt-24-kem-trước_1703174721.jpg,https://monatabluelight.com/images/products/2023/12/21/small/swt 24 kem sau.jpg,https://monatabluelight.com/images/products/2023/12/21/small/swt 24 kem trước.jpg,https://monatabluelight.com/images/products/2023/12/25/small/24be1.jpg,https://monatabluelight.com/images/products/2023/12/25/small/24be2.jpg,https://monatabluelight.com/images/products/2023/12/25/small/24be3.jpg,	https://monatabluelight.com/images/products/2023/12/21/large/swt-24-kem-trước_1703174721.jpg,https://monatabluelight.com/images/products/2023/12/21/large/swt-24-kem-sau_1703174721.jpg	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL237	Tee 24            	[26% off]	C05	Available	260,000đ	350,000đ	S, M, L	 'TEE 24'; 'Sản phẩm áo thun cho năm mới 2024.'	https://monatabluelight.com/images/products/2023/12/21/original/en-trước_1703172594.jpg,https://monatabluelight.com/images/products/2023/12/21/large/en-trước_1703172594.jpg,https://monatabluelight.com/images/products/2023/12/21/small/en-trước_1703172594.jpg,https://monatabluelight.com/images/products/2023/12/21/small/đen trước.jpg,https://monatabluelight.com/images/products/2023/12/21/small/đen sau.jpg,https://monatabluelight.com/images/products/2024/01/04/small/4.jpg,https://monatabluelight.com/images/products/2024/01/04/small/2.jpg,https://monatabluelight.com/images/products/2024/01/19/small/trắng trước.jpg,https://monatabluelight.com/images/products/2023/12/21/small/trắng sau.jpg,https://monatabluelight.com/images/products/2024/01/19/small/1.jpg,https://monatabluelight.com/images/products/2024/01/19/small/2.jpg,https://monatabluelight.com/images/products/2024/01/04/small/6.jpg,https://monatabluelight.com/images/products/2024/01/19/small/3_1705644804_1.jpg,https://monatabluelight.com/images/products/2023/12/21/small/xanh trước.jpg,https://monatabluelight.com/images/products/2023/12/21/small/xanh mặt sau.jpg,https://monatabluelight.com/images/products/2024/01/06/small/8.jpg,https://monatabluelight.com/images/products/2024/01/06/small/10.jpg,https://monatabluelight.com/images/products/2024/01/06/small/9.jpg,https://monatabluelight.com/images/products/2024/01/04/small/8.jpg,	https://monatabluelight.com/images/products/2023/12/21/large/en-trước_1703172594.jpg,https://monatabluelight.com/images/products/2023/12/21/large/trắng-trước_1703172594.jpg	https://monatabluelight.com//upload_images/images/tee_600x600.jpg
MBL236	Sơ mi Monat Blue            	[26% off]	C01	Available	265,000đ	360,000đ	S, M, L	 'Áo sơ mi Basic Nayy Logo Unisex là một trong những sản phẩm bán chạy nhất của MONAT BLUE. Áo được làm từ chất liệu kate nhật cao cấp, mềm mịn, thấm hút mồ hôi tốt, mang lại cảm giác thoải mái cho người mặc. Áo có form rộng, phù hợp với cả nam và nữ. Thiết kế đơn giản, tinh tế, dễ phối đồ với nhiều phong cách khác nhau.'	https://monatabluelight.com/images/products/2023/12/21/original/somi-navy_1703154748.jpg,https://monatabluelight.com/images/products/2023/12/21/large/somi-navy_1703154748.jpg,https://monatabluelight.com/images/products/2023/12/21/small/somi-navy_1703154748.jpg,https://monatabluelight.com/images/products/2023/12/21/small/trangmoi.jpg,https://monatabluelight.com/images/products/2023/12/21/small/5_1703154835_1.jpg,https://monatabluelight.com/images/products/2023/12/21/small/somi navy.jpg,https://monatabluelight.com/images/products/2023/12/21/small/2_1703154836_1.jpg,https://monatabluelight.com/images/products/2023/12/21/small/1_1703154838_1.jpg,https://monatabluelight.com/images/products/2023/12/21/small/3_1703154838_1.jpg,https://monatabluelight.com/images/products/2023/12/21/small/4.jpg,https://monatabluelight.com/images/products/2023/12/21/small/1_1703172016_1.jpg,	https://monatabluelight.com/images/products/2023/12/21/large/somi-navy_1703154748.jpg,	https://monatabluelight.com//upload_images/images/2023/12/21/somi.jpg
MBL235	Tee Logo Basic            	[26% off]	C05	Available	260,000đ	350,000đ	S, M, L	N/A	https://monatabluelight.com/images/products/2023/12/12/original/cream_1702372125.jpg,https://monatabluelight.com/images/products/2023/12/12/large/cream_1702372125.jpg,https://monatabluelight.com/images/products/2023/12/12/small/cream_1702372125.jpg,https://monatabluelight.com/images/products/2023/12/21/small/1.jpg,https://monatabluelight.com/images/products/2023/12/12/small/cream.jpg,https://monatabluelight.com/images/products/2023/12/12/small/DSCF9096.jpg,https://monatabluelight.com/images/products/2023/12/12/small/DSCF9099.jpg,https://monatabluelight.com/images/products/2023/12/12/small/DSCF9098.jpg,	https://monatabluelight.com/images/products/2023/12/12/large/cream_1702372125.jpg,	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL234	T-shirt 4season            	[26% off]	C05	Available	260,000đ	350,000đ	S, M, L	 'T-shirt 4Season'; ''; 'Chiếc áo thun với thiết kế lấy cảm hứng từ 4 mùa Xuân - Hạ - Thu - Đông có chút dễ thương và ngộ nghĩnh.'	https://monatabluelight.com/images/products/2023/12/02/original/tee-season-trang_1701513856.jpg,https://monatabluelight.com/images/products/2023/12/02/large/tee-season-trang_1701513856.jpg,https://monatabluelight.com/images/products/2023/12/02/small/tee-season-trang_1701513856.jpg,https://monatabluelight.com/images/products/2023/12/02/small/Bản sao tee season trang.jpg,https://monatabluelight.com/images/products/2023/12/02/small/1.jpg,https://monatabluelight.com/images/products/2023/12/02/small/2.jpg,https://monatabluelight.com/images/products/2023/12/02/small/tee.jpg,https://monatabluelight.com/images/products/2023/12/02/small/4.jpg,https://monatabluelight.com/images/products/2023/12/21/small/3_1703155103_1.jpg,https://monatabluelight.com/images/products/2023/12/21/small/5_1703155104_1.jpg,https://monatabluelight.com/images/products/2023/12/21/small/4_1703155104_1.jpg,https://monatabluelight.com/images/products/2023/12/02/small/Bản sao tee season đen.jpg,	https://monatabluelight.com/images/products/2023/12/02/large/tee-season-trang_1701513856.jpg,https://monatabluelight.com/images/products/2023/12/02/large/tee-season-den_1701513856.jpg	https://monatabluelight.com//upload_images/images/tee_600x600.jpg
MBL233	Sweater Snow            	[30% off]	C04	OUTLET SALE	315,000đ	450,000đ	M, L	 'SWEATER SNOW'; 'Sweater Snow với thiết kế graphic khung cảnh tuyết rơi trong đêm giáng sinh, là một gợi ý item cực kì phù hợp cho mùa cuối năm'	https://monatabluelight.com/images/products/2023/11/19/original/besnowtruoc_1700382868.jpg,https://monatabluelight.com/images/products/2023/11/19/large/besnowtruoc_1700382868.jpg,https://monatabluelight.com/images/products/2023/11/19/small/besnowtruoc_1700382868.jpg,https://monatabluelight.com/images/products/2023/11/19/small/besnowtruoc.jpg,https://monatabluelight.com/images/products/2023/11/19/small/bénowsau.jpg,https://monatabluelight.com/images/products/2023/11/19/small/DSCF9095.jpg,https://monatabluelight.com/images/products/2023/11/19/small/1.jpg,https://monatabluelight.com/images/products/2023/11/19/small/2.jpg,	https://monatabluelight.com/images/products/2023/11/19/large/besnowtruoc_1700382868.jpg,https://monatabluelight.com/images/products/2023/11/19/large/bénowsau_1700382868.jpg	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL232	Sweater Camp            	[30% off]	C04	OUTLET SALE	315,000đ	450,000đ	M, L	 'SWEATER CAMP'; ''; 'Sweater Camp với thiết kế graphic khung cảnh lửa trại đêm, mang đến cảm giác ấm áp cho dịp Thu Đông.'	https://monatabluelight.com/images/products/2023/11/19/original/xamcamptruoc_1700382527.jpg,https://monatabluelight.com/images/products/2023/11/19/large/xamcamptruoc_1700382527.jpg,https://monatabluelight.com/images/products/2023/11/19/small/xamcamptruoc_1700382527.jpg,https://monatabluelight.com/images/products/2023/11/19/small/xamcamptruoc_1700382630_1.jpg,https://monatabluelight.com/images/products/2023/11/19/small/xamsau_1700382630_1.jpg,https://monatabluelight.com/images/products/2023/11/19/small/DSCF9085_1700382631_1.jpg,https://monatabluelight.com/images/products/2023/11/19/small/DSCF9093_1700382631_1.jpg,https://monatabluelight.com/images/products/2023/11/19/small/4.jpg,https://monatabluelight.com/images/products/2023/11/19/small/5.jpg,https://monatabluelight.com/images/products/2023/11/19/small/6.jpg,https://monatabluelight.com/images/products/2023/11/19/small/7.jpg,	https://monatabluelight.com/images/products/2023/11/19/large/xamcamptruoc_1700382527.jpg,https://monatabluelight.com/images/products/2023/11/19/large/xamsau_1700382527.jpg	https://monatabluelight.com//upload_images/images/SWT_600x600.jpg
MBL231	Tote Monat Blue		C08	Available	250,000đ	N/A	Freesize	 'Túi Tote Monat Blue - version 2023'	https://monatabluelight.com/images/products/2023/10/09/original/0_1696843929.jpg,https://monatabluelight.com/images/products/2023/10/09/large/0_1696843929.jpg,https://monatabluelight.com/images/products/2023/10/09/small/0_1696843929.jpg,https://monatabluelight.com/images/products/2023/10/09/small/0.jpg,https://monatabluelight.com/images/products/2023/10/09/small/1.jpg,https://monatabluelight.com/images/products/2023/10/09/small/3.jpg,https://monatabluelight.com/images/products/2023/10/09/small/4.jpg,https://monatabluelight.com/images/products/2023/10/09/small/2.jpg,	https://monatabluelight.com/images/products/2023/10/09/large/0_1696843929.jpg,	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL230	Sweater Retro Cassette (Light Grey)            	[20% off]	C04	Available	360,000đ	450,000đ	M, L	 'Sweater Retro'; ''; 'Chất liệu: Nỉ chân cua'; 'Size: M/L'	https://monatabluelight.com/images/products/2023/10/03/original/img_4261_1696337600.jpg,https://monatabluelight.com/images/products/2023/10/03/large/img_4261_1696337600.jpg,https://monatabluelight.com/images/products/2023/10/03/small/img_4261_1696337600.jpg,https://monatabluelight.com/images/products/2023/10/03/small/IMG_4255_1696337646_1.jpg,https://monatabluelight.com/images/products/2023/10/03/small/IMG_4261_1696337645_1.jpg,https://monatabluelight.com/images/products/2023/10/03/small/retro xam1.jpg,https://monatabluelight.com/images/products/2023/10/03/small/retro xam2.jpg,https://monatabluelight.com/images/products/2023/10/03/small/retro xam3.jpg,https://monatabluelight.com/images/products/2023/10/03/small/retro xam4.jpg,	https://monatabluelight.com/images/products/2023/10/03/large/img_4261_1696337600.jpg,	https://monatabluelight.com//upload_images/images/2023/10/03/SWT.jpg
MBL229	Hoodie zip Monat 2023            	[38% off]	C06	Available	400,000đ	650,000đ	M, L	 'Hoodie Zip Monat Blue'; ''; 'Áo Hoodie Monat phiên bản mới với dây kéo khoá, chất liệu vải nỉ chân cua dày dặn, giúp giữ ấm cơ thể vào những ngày lạnh giá. Với form dáng hiện đại, áo hoodie này phù hợp cho cả nam và nữ, mang lại sự thoải mái và phong cách thời trang đơn giản nhưng không kém phần nổi bật.'	https://monatabluelight.com/images/products/2023/08/14/original/hoozip_1692013703.jpg,https://monatabluelight.com/images/products/2023/08/14/large/hoozip_1692013703.jpg,https://monatabluelight.com/images/products/2023/08/14/small/hoozip_1692013703.jpg,https://monatabluelight.com/images/products/2023/10/20/small/hoodie zip3.jpg,https://monatabluelight.com/images/products/2023/10/20/small/hoodiezip 2.jpg,https://monatabluelight.com/images/products/2023/08/14/small/hoozip.jpg,https://monatabluelight.com/images/products/2023/08/14/small/hoo4.jpg,https://monatabluelight.com/images/products/2023/08/14/small/hoo2.jpg,https://monatabluelight.com/images/products/2023/08/14/small/hoo3.jpg,https://monatabluelight.com/images/products/2023/10/20/small/hoodie zip.jpg,	https://monatabluelight.com/images/products/2023/08/14/large/hoozip_1692013703.jpg,	https://monatabluelight.com//upload_images/images/2023/10/20/hoodiezip.jpg
MBL228	Tee Rose in the Garden            	[26% off]	C05	Available	260,000đ	350,000đ	S, M, L	 'Tee Rose in the Garden'; ''; 'Một thiết kế vườn hoa nhẹ nhàng, trên nền áo hồng bay bổng.'	https://monatabluelight.com/images/products/2023/08/14/original/áo-hồng-rose-in-garden_1692006047.jpg,https://monatabluelight.com/images/products/2023/08/14/large/áo-hồng-rose-in-garden_1692006047.jpg,https://monatabluelight.com/images/products/2023/08/14/small/áo-hồng-rose-in-garden_1692006047.jpg,https://monatabluelight.com/images/products/2023/08/14/small/áo hồng rose in garden.jpg,https://monatabluelight.com/images/products/2023/08/14/small/0_1692006193_1.jpg,https://monatabluelight.com/images/products/2023/08/14/small/hong1.jpg,https://monatabluelight.com/images/products/2023/08/19/small/z4607170745327_cd4da0c21ff85a0c7491f3c167e87c6a.jpg,	https://monatabluelight.com/images/products/2023/08/14/large/áo-hồng-rose-in-garden_1692006047.jpg,	https://monatabluelight.com//upload_images/images/tee_600x600.jpg
MBL227	Tee Ocean            	[26% off]	C05	Available	260,000đ	350,000đ	S, M, L	 'Tee Ocean'; 'Một thiết kế hơi hướng đại dương với chiếc thuyền nhỏ trên đại dương xanh, cùng với tone áo màu Navy mang đến một cảm giác êm ái, dịu nhẹ, nhưng cũng không kém phần nổi bật.'	https://monatabluelight.com/images/products/2024/04/08/original/áo-den-ocean_1712553574.jpg,https://monatabluelight.com/images/products/2024/04/08/large/áo-den-ocean_1712553574.jpg,https://monatabluelight.com/images/products/2024/04/08/small/áo-den-ocean_1712553574.jpg,https://monatabluelight.com/images/products/2023/08/14/small/xanh1.jpg,https://monatabluelight.com/images/products/2023/08/14/small/xanh3.jpg,https://monatabluelight.com/images/products/2023/08/14/small/xanh.jpg,https://monatabluelight.com/images/products/2023/08/14/small/xanh2.jpg,	https://monatabluelight.com/images/products/2024/04/08/large/áo-den-ocean_1712553574.jpg,	https://monatabluelight.com//upload_images/images/tee_600x600.jpg
MBL225	Shorts Monat Blue            	[30% off]	C02	Available	245,000đ	350,000đ	M, L, XL	 'Short Monata Blue'; 'Thiết kế thêu "Love is Blue" và "Monat Blue" nhẹ nhàng, chiếc quần short với 2 màu Cream và Navy sẽ cực kì phù hợp cho những ai theo đuổi phong cách đơn giản nhưng có chút cá tính.'; 'Chất liệu: kaki mềm mịn, co dãn nhẹ'	https://monatabluelight.com/images/products/2023/06/13/original/kem_1686651235.jpg,https://monatabluelight.com/images/products/2023/06/13/large/kem_1686651235.jpg,https://monatabluelight.com/images/products/2023/06/13/small/kem_1686651235.jpg,https://monatabluelight.com/images/products/2023/07/13/small/17.jpg,https://monatabluelight.com/images/products/2023/07/13/small/18.jpg,https://monatabluelight.com/images/products/2023/06/13/small/kem.jpg,https://monatabluelight.com/images/products/2023/06/13/small/kem2.jpg,https://monatabluelight.com/images/products/2023/06/13/small/kem3.jpg,https://monatabluelight.com/images/products/2023/06/13/small/kem4.jpg,https://monatabluelight.com/images/products/2023/06/13/small/xanh.jpg,https://monatabluelight.com/images/products/2023/06/13/small/xanh3.jpg,https://monatabluelight.com/images/products/2023/06/13/small/xanh 2.jpg,https://monatabluelight.com/images/products/2023/06/13/small/xanh4.jpg,	https://monatabluelight.com/images/products/2023/06/13/large/kem_1686651235.jpg,https://monatabluelight.com/images/products/2023/06/13/large/xanh_1686651236.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL224	Short Colors of Summer            	[30% off]	C02	OUTLET SALE	245,000đ	350,000đ	M, L, XL	 'Short Colors of Summer'; 'Một sản phẩm quần kaki mới với thiết kế thêu bắt mắt. Mang "màu sắc của mùa hè", có chút dễ thương lại cá tính.'; 'Phần logo thêu sắc nét, đảm bảo độ bền sau nhiều lần giặt'; 'Chất liệu: kaki mềm mịn, có độ co dãn nhẹ'	https://monatabluelight.com/images/products/2023/06/13/original/dscf25921_1686650343.jpg,https://monatabluelight.com/images/products/2023/06/13/large/dscf25921_1686650343.jpg,https://monatabluelight.com/images/products/2023/06/13/small/dscf25921_1686650343.jpg,https://monatabluelight.com/images/products/2023/06/13/small/DSCF25921.jpg,https://monatabluelight.com/images/products/2023/06/13/small/DSCF2594.jpg,https://monatabluelight.com/images/products/2023/06/13/small/DSCF2595.jpg,https://monatabluelight.com/images/products/2023/06/13/small/DSCF2592.jpg,	https://monatabluelight.com/images/products/2023/06/13/large/dscf25921_1686650343.jpg,https://monatabluelight.com/images/products/2023/06/13/large/dscf2592_1686650344.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL222	Pant 216 - Widen Legs            	[6% off]	C07	Available	450,000đ	480,000đ	M, L, XL, 2XL	 'Pants 216 - Widen Legs'; ''; 'Chiếc quần kaki mới Summer 2023, được thiết kế với form Widen Legs - phần form ống rộng, mang đến sự thoải mái và cá tính.'	https://monatabluelight.com/images/products/2023/05/11/original/qxanh_1683780885.jpg,https://monatabluelight.com/images/products/2023/05/11/large/qxanh_1683780885.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qxanh_1683780885.jpg,https://monatabluelight.com/images/products/2023/05/17/small/6_1684315635_1.jpg,https://monatabluelight.com/images/products/2023/05/17/small/25.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qnau.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qnau1.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qnau2.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qnau3.jpg,https://monatabluelight.com/images/products/2023/05/17/small/7_1684315653_1.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qxanh.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qxanh1.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qxanh3.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qxanh2.jpg,https://monatabluelight.com/images/products/2023/05/11/small/qxanh4.jpg,	https://monatabluelight.com/images/products/2023/05/11/large/qxanh_1683780885.jpg,https://monatabluelight.com/images/products/2023/05/11/large/qnau_1683780885.jpg	https://monatabluelight.com//upload_images/images/2023/05/19/quan216.jpg
MBL221	Tanktop Monat Blue            	[50% off]	C05	Available	125,000đ	250,000đ	S, M, L	 'Áo Ba lỗ \xa0được thiết kế với form dáng basic, phù hợp cho cả nam lẫn nữ. Được thêu logo Monat Blue là điểm nhấn của sản phẩm'	https://monatabluelight.com/images/products/2023/05/11/original/tankden_1683780537.jpg,https://monatabluelight.com/images/products/2023/05/11/large/tankden_1683780537.jpg,https://monatabluelight.com/images/products/2023/05/11/small/tankden_1683780537.jpg,https://monatabluelight.com/images/products/2023/05/11/small/tanktr.jpg,https://monatabluelight.com/images/products/2023/06/04/small/z4401471941529_651b693af64b715280bbac4dfb090bfa.jpg,https://monatabluelight.com/images/products/2023/06/04/small/z4401472036819_5be767df2f709b0568ac82a98dc89908.jpg,https://monatabluelight.com/images/products/2023/05/11/small/tankden.jpg,https://monatabluelight.com/images/products/2023/06/04/small/z4401471854142_214e9e93c47a6275b097a282afec0f1f.jpg,https://monatabluelight.com/images/products/2023/05/11/small/tanktop.png,https://monatabluelight.com/images/products/2023/06/04/small/z4401471774010_f06dee1c56b34646654d22e45307cf22.jpg,	https://monatabluelight.com/images/products/2023/05/11/large/tankden_1683780537.jpg,https://monatabluelight.com/images/products/2023/05/11/large/tanktr_1683780538.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL220	Tee Monat Blue Biglogo            	[26% off]	C05	Available	260,000đ	350,000đ	S, M, L	 'T-Shirt Monat Blue Big Logo'; 'Sản phẩm áo thun mới cho Summer 2023 với thiết kế tên thương hiệu lớn, cá tính cho mùa hè sôi động.'; ''	https://monatabluelight.com/images/products/2023/05/11/original/do4_1683778789.jpg,https://monatabluelight.com/images/products/2023/05/11/large/do4_1683778789.jpg,https://monatabluelight.com/images/products/2023/05/11/small/do4_1683778789.jpg,https://monatabluelight.com/images/products/2023/05/11/small/do4.jpg,https://monatabluelight.com/images/products/2023/05/11/small/do1.jpg,https://monatabluelight.com/images/products/2023/05/11/small/do2.jpg,https://monatabluelight.com/images/products/2023/05/17/small/6.jpg,https://monatabluelight.com/images/products/2023/05/17/small/22.jpg,https://monatabluelight.com/images/products/2023/05/11/small/cream.jpg,https://monatabluelight.com/images/products/2023/05/11/small/cream3.jpg,https://monatabluelight.com/images/products/2023/05/11/small/cream2.jpg,https://monatabluelight.com/images/products/2023/05/11/small/cream1.jpg,https://monatabluelight.com/images/products/2023/05/17/small/7.jpg,https://monatabluelight.com/images/products/2023/05/17/small/3.jpg,https://monatabluelight.com/images/products/2023/05/17/small/21.jpg,https://monatabluelight.com/images/products/2023/05/11/small/cat3.jpg,https://monatabluelight.com/images/products/2023/05/11/small/cat1.jpg,https://monatabluelight.com/images/products/2023/05/11/small/cat2.jpg,	https://monatabluelight.com/images/products/2023/05/11/large/do4_1683778789.jpg,https://monatabluelight.com/images/products/2023/05/11/large/cat3_1683778790.jpg	https://monatabluelight.com//upload_images/images/tee_600x600.jpg
MBL219	Tee Youngster            	[16% off]	C05	Available	295,000đ	350,000đ	S, M, L	 'T-shirt Youngster - Summer 2023'; ''; 'Phiên bản 2023 của Tee Our Youth, Tee Youngster mang phối màu trắng - navy,\xa0cùng thiết kế thêu logo "Monat Blue :x " trước ngưc có phần cá tính và mạnh mẽ hơn.'	https://monatabluelight.com/images/products/2023/04/28/original/6_1682671143.jpg,https://monatabluelight.com/images/products/2023/04/28/large/6_1682671143.jpg,https://monatabluelight.com/images/products/2023/04/28/small/6_1682671143.jpg,https://monatabluelight.com/images/products/2023/04/28/small/3.JPG,https://monatabluelight.com/images/products/2023/04/28/small/7.jpg,https://monatabluelight.com/images/products/2023/04/28/small/2.JPG,https://monatabluelight.com/images/products/2023/07/11/small/15.jpg,https://monatabluelight.com/images/products/2023/07/11/small/8.jpg,https://monatabluelight.com/images/products/2023/07/11/small/13.jpg,https://monatabluelight.com/images/products/2023/04/28/small/6.jpg,https://monatabluelight.com/images/products/2023/04/28/small/1.jpg,https://monatabluelight.com/images/products/2023/04/28/small/4.JPG,https://monatabluelight.com/images/products/2023/05/17/small/IMG_7503.JPG,https://monatabluelight.com/images/products/2023/05/17/small/IMG_7504.JPG,https://monatabluelight.com/images/products/2023/07/11/small/2.png,	https://monatabluelight.com/images/products/2023/04/28/large/6_1682671143.jpg,https://monatabluelight.com/images/products/2023/04/28/large/7_1682671143.jpg	https://monatabluelight.com//upload_images/images/2023/07/20/tee%20youngster.jpg
MBL212	Gift Box		C08	Available	60,000đ	N/A	Freesize	 'DỊCH VỤ GÓI QUÀ'; 'Đây là dịch vụ gói quà\xa0khi bạn muốn đặt sản phẩm để làm quà tặng.'; 'Hộp quà bao gồm'; 'Tại phần Ghi chú đặt hàng: Hãy ghi nội dung mà bạn muốn viết tại thiệp. Tụi mình sẽ viết tay theo yêu cầu của bạn nhen!'	https://monatabluelight.com/images/products/2023/02/07/original/dscf6504_1675764029.png,https://monatabluelight.com/images/products/2023/02/07/large/dscf6504_1675764029.png,https://monatabluelight.com/images/products/2023/02/07/small/dscf6504_1675764029.png,https://monatabluelight.com/images/products/2023/02/07/small/DSCF6505_1675763844_1.png,https://monatabluelight.com/images/products/2023/02/07/small/DSCF6504_1675763843_1.png,https://monatabluelight.com/images/products/2023/02/07/small/DSCF6556_1675763843_1.png,https://monatabluelight.com/images/products/2023/02/07/small/DSCF6570_1675763842_1.png,	https://monatabluelight.com/images/products/2023/02/07/large/dscf6504_1675764029.png,	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL203	Tee Spring Flower            	[10% off]	C05	Available	380,000đ	420,000đ	S, M, L	 'Tee Spring Flower'; 'Một thiết kế cho phiên bản mùa xuân 2023, với một bức tranh mùa xuân đầy hoa và nắng gió'	https://monatabluelight.com/images/products/2023/01/03/original/4---copy_1672726591.jpg,https://monatabluelight.com/images/products/2023/01/03/large/4---copy_1672726591.jpg,https://monatabluelight.com/images/products/2023/01/03/small/4---copy_1672726591.jpg,https://monatabluelight.com/images/products/2023/01/03/small/4 - Copy_1672726606_1.jpg,https://monatabluelight.com/images/products/2023/01/03/small/5 - Copy_1672726607_1.jpg,https://monatabluelight.com/images/products/2023/01/04/small/DSCF4028.png,https://monatabluelight.com/images/products/2023/01/04/small/DSCF4038.png,https://monatabluelight.com/images/products/2023/01/04/small/DSCF4041.png,https://monatabluelight.com/images/products/2023/01/04/small/DSCF4043.png,https://monatabluelight.com/images/products/2023/01/04/small/DSCF4068.png,https://monatabluelight.com/images/products/2023/01/04/small/DSCF4085.png,	https://monatabluelight.com/images/products/2023/01/03/large/4---copy_1672726591.jpg,https://monatabluelight.com/images/products/2023/01/03/large/5---copy_1672726591.jpg	https://monatabluelight.com//upload_images/images/2023/03/13/tee.jpg
MBL191	Tee Heart            	[38% off]	C05	Available	260,000đ	420,000đ	S, M, L	 'Tee Basic Heart'; 'Cùng với chi tiết "Heart" nhỏ xinh, hi vọng "bạn" sẽ thích thiết kế này từ Monata.'; ''	https://monatabluelight.com/images/products/2022/11/28/original/heart-trang-truoc_1669621711.jpg,https://monatabluelight.com/images/products/2022/11/28/large/heart-trang-truoc_1669621711.jpg,https://monatabluelight.com/images/products/2022/11/28/small/heart-trang-truoc_1669621711.jpg,https://monatabluelight.com/images/products/2022/11/28/small/heart trang truoc.jpg,https://monatabluelight.com/images/products/2022/11/28/small/heart trang sau.jpg,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1678_1669704445_1.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1659_1669704886_1.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1681.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1670_1669704768_1.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1743.png,https://monatabluelight.com/images/products/2022/11/28/small/heart den truoc.jpg,https://monatabluelight.com/images/products/2022/11/28/small/heart den sau.jpg,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1622.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1637.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1602.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1624.png,https://monatabluelight.com/images/products/2022/11/29/small/DSCF1750.png,	https://monatabluelight.com/images/products/2022/11/28/large/heart-trang-truoc_1669621711.jpg,https://monatabluelight.com/images/products/2022/11/28/large/heart-trang-sau_1669621712.jpg	https://monatabluelight.com//upload_images/images/tee_600x600.jpg
